"State","date","Year","Month","jolts","bgt","diff","per_diff","Month2","time"
"Oregon","2019-04",2019,4,93000,35214,57786,90.1399223173756,"04",2019-04-01
"Oregon","2019-05",2019,5,94000,44137,49863,72.1935469859632,"05",2019-05-01
"Oregon","2019-06",2019,6,98000,34349,63651,96.1865975564606,"06",2019-06-01
"Oregon","2019-07",2019,7,102000,32504,69496,103.336703741153,"07",2019-07-01
"Oregon","2019-08",2019,8,104000,44567,59433,80.0083464026332,"08",2019-08-01
"Oregon","2019-09",2019,9,104000,43384,60616,82.2558758074146,"09",2019-09-01
"Pennsylvania","2010-01",2010,1,115000,19086,95914,143.063407067106,"01",2010-01-01
"Pennsylvania","2010-10",2010,10,164000,49947,114053,106.617994176128,"10",2010-10-01
"Pennsylvania","2010-11",2010,11,162000,49709,112291,106.080516180229,"11",2010-11-01
"Pennsylvania","2010-12",2010,12,154000,48720,105280,103.867403314917,"12",2010-12-01
"Pennsylvania","2010-02",2010,2,118000,34360,83640,109.792596482016,"02",2010-02-01
"Pennsylvania","2010-03",2010,3,126000,44583,81417,95.4573433460544,"03",2010-03-01
"Pennsylvania","2010-04",2010,4,142000,47672,94328,99.4643384368805,"04",2010-04-01
"Pennsylvania","2010-05",2010,5,150000,51198,98802,98.2136999373751,"05",2010-05-01
"Pennsylvania","2010-06",2010,6,149000,50348,98652,98.9746573830688,"06",2010-06-01
"Pennsylvania","2010-07",2010,7,140000,48567,91433,96.9766714218288,"07",2010-07-01
"Pennsylvania","2010-08",2010,8,148000,60131,87869,84.4362444806396,"08",2010-08-01
"Pennsylvania","2010-09",2010,9,155000,47728,107272,105.828499269958,"09",2010-09-01
"Pennsylvania","2011-01",2011,1,151000,64350,86650,80.4736475504992,"01",2011-01-01
"Pennsylvania","2011-10",2011,10,168000,43641,124359,117.518817242406,"10",2011-10-01
"Pennsylvania","2011-11",2011,11,168000,39214,128786,124.302411999189,"11",2011-11-01
"Pennsylvania","2011-12",2011,12,157000,42183,114817,115.287951280983,"12",2011-12-01
"Pennsylvania","2011-02",2011,2,151000,48354,102646,102.978620945654,"02",2011-02-01
"Pennsylvania","2011-03",2011,3,161000,56192,104808,96.5118420567977,"03",2011-03-01
"Pennsylvania","2011-04",2011,4,163000,46187,116813,111.682848360558,"04",2011-04-01
"Pennsylvania","2011-05",2011,5,164000,59279,104721,93.8028206862267,"05",2011-05-01
"Pennsylvania","2011-06",2011,6,161000,46688,114312,110.080505373445,"06",2011-06-01
"Pennsylvania","2011-07",2011,7,160000,50305,109695,104.319916312023,"07",2011-07-01
"Pennsylvania","2011-08",2011,8,158000,49601,108399,104.430132802829,"08",2011-08-01
"Pennsylvania","2011-09",2011,9,162000,46244,115756,111.173431167285,"09",2011-09-01
"Pennsylvania","2012-01",2012,1,152000,48855,103145,102.705932140101,"01",2012-01-01
"Pennsylvania","2012-10",2012,10,189000,43395,145605,125.308203704899,"10",2012-10-01
"Pennsylvania","2012-11",2012,11,183000,37456,145544,132.039046340313,"11",2012-11-01
"Pennsylvania","2012-12",2012,12,176000,43699,132301,120.438418017378,"12",2012-12-01
"Pennsylvania","2012-02",2012,2,154000,52616,101384,98.137607929686,"02",2012-02-01
"Pennsylvania","2012-03",2012,3,167000,50221,116779,107.520911882369,"03",2012-03-01
"Pennsylvania","2012-04",2012,4,181000,45047,135953,120.287373864727,"04",2012-04-01
"Pennsylvania","2012-05",2012,5,188000,45716,142284,121.758031114686,"05",2012-05-01
"Pennsylvania","2012-06",2012,6,190000,41469,148531,128.337703968998,"06",2012-06-01
"Pennsylvania","2012-07",2012,7,180000,40682,139318,126.26131718944,"07",2012-07-01
"Pennsylvania","2012-08",2012,8,182000,36801,145199,132.722428142467,"08",2012-08-01
"Pennsylvania","2012-09",2012,9,181000,39561,141439,128.253861743463,"09",2012-09-01
"Pennsylvania","2013-01",2013,1,162000,65164,96836,85.2564666936663,"01",2013-01-01
"Pennsylvania","2013-10",2013,10,167000,55250,111750,100.562429696288,"10",2013-10-01
"Pennsylvania","2013-11",2013,11,163000,48881,114119,107.719899377481,"11",2013-11-01
"Pennsylvania","2013-12",2013,12,154000,51522,102478,99.7246036920622,"12",2013-12-01
"Pennsylvania","2013-02",2013,2,155000,48869,106131,104.116859355763,"02",2013-02-01
"Pennsylvania","2013-03",2013,3,153000,46863,106137,106.209753681272,"03",2013-03-01
"Pennsylvania","2013-04",2013,4,151000,41702,109298,113.437328102459,"04",2013-04-01
"Pennsylvania","2013-05",2013,5,155000,40170,114830,117.671773325819,"05",2013-05-01
"Pennsylvania","2013-06",2013,6,159000,44974,114026,111.804445664644,"06",2013-06-01
"Pennsylvania","2013-07",2013,7,157000,70602,86398,75.9202467465137,"07",2013-07-01
"Pennsylvania","2013-08",2013,8,158000,57403,100597,93.4035273417733,"08",2013-08-01
"Pennsylvania","2013-09",2013,9,164000,57373,106627,96.3324343980522,"09",2013-09-01
"Pennsylvania","2014-01",2014,1,153000,56933,96067,91.5215806947931,"01",2014-01-01
"Pennsylvania","2014-10",2014,10,211000,51159,159841,121.942027548167,"10",2014-10-01
"Pennsylvania","2014-11",2014,11,199000,44736,154264,126.582860143762,"11",2014-11-01
"Pennsylvania","2014-12",2014,12,203000,43728,159272,129.107357089589,"12",2014-12-01
"Pennsylvania","2014-02",2014,2,153000,49689,103311,101.940411171795,"02",2014-02-01
"Pennsylvania","2014-03",2014,3,155000,62153,92847,85.5129793279393,"03",2014-03-01
"Pennsylvania","2014-04",2014,4,166000,56311,109689,98.6806770695107,"04",2014-04-01
"Pennsylvania","2014-05",2014,5,173000,54061,118939,104.76391806607,"05",2014-05-01
"Pennsylvania","2014-06",2014,6,189000,47366,141634,119.8429554166,"06",2014-06-01
"Pennsylvania","2014-07",2014,7,2e+05,44100,155900,127.734535026628,"07",2014-07-01
"Pennsylvania","2014-08",2014,8,213000,51261,161739,122.408527932612,"08",2014-08-01
"Pennsylvania","2014-09",2014,9,216000,53323,162677,120.804387297037,"09",2014-09-01
"Pennsylvania","2015-01",2015,1,199000,48638,150362,121.436936172962,"01",2015-01-01
"Pennsylvania","2015-10",2015,10,248000,70995,177005,110.976661076192,"10",2015-10-01
"Pennsylvania","2015-11",2015,11,233000,57802,175198,120.492981478807,"11",2015-11-01
"Pennsylvania","2015-12",2015,12,222000,54868,167132,120.730456390771,"12",2015-12-01
"Pennsylvania","2015-02",2015,2,215000,40131,174869,137.081734481502,"02",2015-02-01
"Pennsylvania","2015-03",2015,3,214000,50138,163862,124.073022435242,"03",2015-03-01
"Pennsylvania","2015-04",2015,4,234000,55582,178418,123.224509810693,"04",2015-04-01
"Pennsylvania","2015-05",2015,5,240000,61244,178756,118.678546294698,"05",2015-05-01
"Pennsylvania","2015-06",2015,6,237000,60721,176279,118.418922413938,"06",2015-06-01
"Pennsylvania","2015-07",2015,7,234000,71244,162756,106.639933954476,"07",2015-07-01
"Pennsylvania","2015-08",2015,8,243000,68997,174003,111.541457129395,"08",2015-08-01
"Pennsylvania","2015-09",2015,9,252000,62892,189108,120.109751914942,"09",2015-09-01
"Pennsylvania","2016-01",2016,1,212000,70999,141001,99.6477019353425,"01",2016-01-01
"Pennsylvania","2016-10",2016,10,246000,84788,161212,97.4714923153198,"10",2016-10-01
"Pennsylvania","2016-11",2016,11,242000,72819,169181,107.478265288944,"11",2016-11-01
"Pennsylvania","2016-12",2016,12,231000,67661,163339,109.380869949541,"12",2016-12-01
"Pennsylvania","2016-02",2016,2,203000,63888,139112,104.247474596085,"02",2016-02-01
"Pennsylvania","2016-03",2016,3,205000,84055,120945,83.6830361003961,"03",2016-03-01
"Pennsylvania","2016-04",2016,4,207000,73487,133513,95.200847098083,"04",2016-04-01
"Pennsylvania","2016-05",2016,5,203000,64725,138275,103.2962928378,"05",2016-05-01
"Pennsylvania","2016-06",2016,6,195000,74604,120396,89.3132149374638,"06",2016-06-01
"Pennsylvania","2016-07",2016,7,2e+05,83226,116774,82.4599436492412,"07",2016-07-01
"Pennsylvania","2016-08",2016,8,216000,77003,138997,94.8775268512609,"08",2016-08-01
"Pennsylvania","2016-09",2016,9,242000,89787,152213,91.7534442277726,"09",2016-09-01
"Pennsylvania","2017-01",2017,1,227000,75803,151197,99.8649286830051,"01",2017-01-01
"Pennsylvania","2017-10",2017,10,299000,66494,232506,127.228353953827,"10",2017-10-01
"Pennsylvania","2017-11",2017,11,278000,61897,216103,127.157933138568,"11",2017-11-01
"Pennsylvania","2017-12",2017,12,263000,49930,213070,136.177419870259,"12",2017-12-01
"Pennsylvania","2017-02",2017,2,243000,77357,165643,103.411506538019,"02",2017-02-01
"Pennsylvania","2017-03",2017,3,256000,96454,159546,90.534367605418,"03",2017-03-01
"Pennsylvania","2017-04",2017,4,275000,91104,183896,100.461071171033,"04",2017-04-01
"Pennsylvania","2017-05",2017,5,269000,84563,184437,104.330487070197,"05",2017-05-01
"Pennsylvania","2017-06",2017,6,262000,80695,181305,105.811289922526,"06",2017-06-01
"Pennsylvania","2017-07",2017,7,258000,77185,180815,107.889672867223,"07",2017-07-01
"Pennsylvania","2017-08",2017,8,279000,77603,201397,112.953059845262,"08",2017-08-01
"Pennsylvania","2017-09",2017,9,296000,65461,230539,127.55954307657,"09",2017-09-01
"Pennsylvania","2018-01",2018,1,252000,64366,187634,118.618309173552,"01",2018-01-01
"Pennsylvania","2018-10",2018,10,313000,101450,211550,102.087103390035,"10",2018-10-01
"Pennsylvania","2018-11",2018,11,312000,86698,225302,113.018876442821,"11",2018-11-01
"Pennsylvania","2018-12",2018,12,308000,82118,225882,115.801885583336,"12",2018-12-01
"Pennsylvania","2018-02",2018,2,259000,60492,198508,124.264770322888,"02",2018-02-01
"Pennsylvania","2018-03",2018,3,278000,81894,196106,108.979866293964,"03",2018-03-01
"Pennsylvania","2018-04",2018,4,290000,79857,210143,113.634729098003,"04",2018-04-01
"Pennsylvania","2018-05",2018,5,294000,111505,182495,90.0087545159739,"05",2018-05-01
"Pennsylvania","2018-06",2018,6,287000,71214,215786,120.478819923286,"06",2018-06-01
"Pennsylvania","2018-07",2018,7,293000,97064,195936,100.463513679806,"07",2018-07-01
"Pennsylvania","2018-08",2018,8,295000,91373,203627,105.404363141317,"08",2018-08-01
"Pennsylvania","2018-09",2018,9,301000,84739,216261,112.12814882602,"09",2018-09-01
"Pennsylvania","2019-01",2019,1,3e+05,84976,215024,111.707742820332,"01",2019-01-01
"Pennsylvania","2019-10",2019,10,307000,102244,204756,100.065486604568,"10",2019-10-01
"Pennsylvania","2019-11",2019,11,291000,103488,187512,95.0660096124597,"11",2019-11-01
"Pennsylvania","2019-12",2019,12,277000,91947,185053,100.314137260907,"12",2019-12-01
"Pennsylvania","2019-02",2019,2,3e+05,81300,218700,114.7128245476,"02",2019-02-01
"Pennsylvania","2019-03",2019,3,298000,99181,198819,100.115060891634,"03",2019-03-01
"Pennsylvania","2019-04",2019,4,284000,88971,195029,104.581321335975,"04",2019-04-01
"Pennsylvania","2019-05",2019,5,289000,111251,177749,88.8187662241943,"05",2019-05-01
"Pennsylvania","2019-06",2019,6,281000,86732,194268,105.657380918713,"06",2019-06-01
"Pennsylvania","2019-07",2019,7,279000,76318,202682,114.084847939029,"07",2019-07-01
"Pennsylvania","2019-08",2019,8,284000,109885,174115,88.4090534039123,"08",2019-08-01
"Pennsylvania","2019-09",2019,9,290000,113838,176162,87.2438948291146,"09",2019-09-01
"Rhode Island","2010-01",2010,1,9000,1461,7539,144.135359908231,"01",2010-01-01
"Rhode Island","2010-10",2010,10,13000,4205,8795,102.23772159256,"10",2010-10-01
"Rhode Island","2010-11",2010,11,12000,4900,7100,84.0236686390533,"11",2010-11-01
"Rhode Island","2010-12",2010,12,11000,4993,6007,75.1203651597574,"12",2010-12-01
"Rhode Island","2010-02",2010,2,10000,2135,7865,129.625051503914,"02",2010-02-01
"Rhode Island","2010-03",2010,3,11000,3220,7780,109.423347398031,"03",2010-03-01
"Rhode Island","2010-04",2010,4,13000,3728,9272,110.856049736968,"04",2010-04-01
"Rhode Island","2010-05",2010,5,13000,4639,8361,94.8012925902829,"05",2010-05-01
"Rhode Island","2010-06",2010,6,14000,5516,8484,86.9440459110473,"06",2010-06-01
"Rhode Island","2010-07",2010,7,13000,4412,8588,98.6446129106363,"07",2010-07-01
"Rhode Island","2010-08",2010,8,14000,4681,9319,99.769819602805,"08",2010-08-01
"Rhode Island","2010-09",2010,9,14000,4108,9892,109.25557764524,"09",2010-09-01
"Rhode Island","2011-01",2011,1,11000,4597,6403,82.1055331153427,"01",2011-01-01
"Rhode Island","2011-10",2011,10,13000,6877,6123,61.6088947024199,"10",2011-10-01
"Rhode Island","2011-11",2011,11,13000,6294,6706,69.5138384990152,"11",2011-11-01
"Rhode Island","2011-12",2011,12,12000,5394,6606,75.9572266298724,"12",2011-12-01
"Rhode Island","2011-02",2011,2,11000,3343,7657,106.769852889911,"02",2011-02-01
"Rhode Island","2011-03",2011,3,12000,6016,5984,66.4298401420959,"03",2011-03-01
"Rhode Island","2011-04",2011,4,13000,5082,7918,87.5788076540206,"04",2011-04-01
"Rhode Island","2011-05",2011,5,14000,11754,2246,17.4419507649297,"05",2011-05-01
"Rhode Island","2011-06",2011,6,14000,5994,8006,80.0840252075623,"06",2011-06-01
"Rhode Island","2011-07",2011,7,12000,8996,3004,28.6149742808154,"07",2011-07-01
"Rhode Island","2011-08",2011,8,13000,7747,5253,50.6386465513086,"08",2011-08-01
"Rhode Island","2011-09",2011,9,13000,6698,6302,63.986191491522,"09",2011-09-01
"Rhode Island","2012-01",2012,1,12000,5738,6262,70.6054797609652,"01",2012-01-01
"Rhode Island","2012-10",2012,10,17000,3496,13504,131.772053083528,"10",2012-10-01
"Rhode Island","2012-11",2012,11,15000,2967,12033,133.9455668726,"11",2012-11-01
"Rhode Island","2012-12",2012,12,14000,10016,3984,33.1778814123917,"12",2012-12-01
"Rhode Island","2012-02",2012,2,13000,5337,7663,83.5796477068223,"02",2012-02-01
"Rhode Island","2012-03",2012,3,14000,8349,5651,50.5704953241756,"03",2012-03-01
"Rhode Island","2012-04",2012,4,14000,7002,6998,66.6412722597848,"04",2012-04-01
"Rhode Island","2012-05",2012,5,15000,8274,6726,57.7984016499098,"05",2012-05-01
"Rhode Island","2012-06",2012,6,16000,8812,7188,57.9397065935838,"06",2012-06-01
"Rhode Island","2012-07",2012,7,15000,5899,9101,87.0950763194411,"07",2012-07-01
"Rhode Island","2012-08",2012,8,16000,7482,8518,72.5491866110212,"08",2012-08-01
"Rhode Island","2012-09",2012,9,16000,3412,12588,129.692973418504,"09",2012-09-01
"Rhode Island","2013-01",2013,1,13000,7424,5576,54.602428515472,"01",2013-01-01
"Rhode Island","2013-10",2013,10,15000,5063,9937,99.0579674026816,"10",2013-10-01
"Rhode Island","2013-11",2013,11,15000,4501,10499,107.676529408748,"11",2013-11-01
"Rhode Island","2013-12",2013,12,13000,5283,7717,84.4172181808237,"12",2013-12-01
"Rhode Island","2013-02",2013,2,13000,3856,9144,108.495491219744,"02",2013-02-01
"Rhode Island","2013-03",2013,3,13000,3667,9333,111.993760124798,"03",2013-03-01
"Rhode Island","2013-04",2013,4,14000,2653,11347,136.275746111812,"04",2013-04-01
"Rhode Island","2013-05",2013,5,15000,2679,12321,139.385711861531,"05",2013-05-01
"Rhode Island","2013-06",2013,6,15000,3040,11960,132.594235033259,"06",2013-06-01
"Rhode Island","2013-07",2013,7,14000,5278,8722,90.4865649963689,"07",2013-07-01
"Rhode Island","2013-08",2013,8,14000,4430,9570,103.852414541508,"08",2013-08-01
"Rhode Island","2013-09",2013,9,15000,4347,10653,110.125600868352,"09",2013-09-01
"Rhode Island","2014-01",2014,1,13000,6821,6179,62.3480147318501,"01",2014-01-01
"Rhode Island","2014-10",2014,10,17000,6846,10154,85.1631300847102,"10",2014-10-01
"Rhode Island","2014-11",2014,11,15000,6940,8060,73.4731084776664,"11",2014-11-01
"Rhode Island","2014-12",2014,12,15000,7062,7938,71.9608376393799,"12",2014-12-01
"Rhode Island","2014-02",2014,2,14000,6203,7797,77.1865564520121,"02",2014-02-01
"Rhode Island","2014-03",2014,3,14000,6904,7096,67.8913126674321,"03",2014-03-01
"Rhode Island","2014-04",2014,4,15000,6606,8394,77.700638711469,"04",2014-04-01
"Rhode Island","2014-05",2014,5,15000,6710,8290,76.3703362505758,"05",2014-05-01
"Rhode Island","2014-06",2014,6,16000,6078,9922,89.8813298306006,"06",2014-06-01
"Rhode Island","2014-07",2014,7,17000,4701,12299,113.349615225105,"07",2014-07-01
"Rhode Island","2014-08",2014,8,18000,7329,10671,84.2591495913775,"08",2014-08-01
"Rhode Island","2014-09",2014,9,18000,8880,9120,67.8571428571429,"09",2014-09-01
"Rhode Island","2015-01",2015,1,14000,8570,5430,48.1169694284448,"01",2015-01-01
"Rhode Island","2015-10",2015,10,19000,7625,11375,85.4460093896714,"10",2015-10-01
"Rhode Island","2015-11",2015,11,19000,7448,11552,87.3563218390805,"11",2015-11-01
"Rhode Island","2015-12",2015,12,19000,7077,11923,91.4445680101239,"12",2015-12-01
"Rhode Island","2015-02",2015,2,15000,6377,8623,80.6754923515928,"02",2015-02-01
"Rhode Island","2015-03",2015,3,15000,10578,4422,34.5765892563922,"03",2015-03-01
"Rhode Island","2015-04",2015,4,17000,7904,9096,73.048506264054,"04",2015-04-01
"Rhode Island","2015-05",2015,5,18000,8104,9896,75.8197977321483,"05",2015-05-01
"Rhode Island","2015-06",2015,6,18000,8049,9951,76.4021651502937,"06",2015-06-01
"Rhode Island","2015-07",2015,7,18000,8017,9983,76.742130145674,"07",2015-07-01
"Rhode Island","2015-08",2015,8,17000,8235,8765,69.4670101050129,"08",2015-08-01
"Rhode Island","2015-09",2015,9,19000,7002,11998,92.28520883009,"09",2015-09-01
"Rhode Island","2016-01",2016,1,18000,11575,6425,43.4488588334742,"01",2016-01-01
"Rhode Island","2016-10",2016,10,21000,6553,14447,104.866983631546,"10",2016-10-01
"Rhode Island","2016-11",2016,11,20000,5836,14164,109.645455952934,"11",2016-11-01
"Rhode Island","2016-12",2016,12,18000,6004,11996,99.9500083319447,"12",2016-12-01
"Rhode Island","2016-02",2016,2,18000,9119,8881,65.4965153582359,"02",2016-02-01
"Rhode Island","2016-03",2016,3,18000,8399,9601,72.7376036971097,"03",2016-03-01
"Rhode Island","2016-04",2016,4,19000,5847,13153,105.871936249849,"04",2016-04-01
"Rhode Island","2016-05",2016,5,19000,5810,13190,106.328093510681,"05",2016-05-01
"Rhode Island","2016-06",2016,6,19000,6391,12609,99.3186562167697,"06",2016-06-01
"Rhode Island","2016-07",2016,7,19000,6003,12997,103.963524377075,"07",2016-07-01
"Rhode Island","2016-08",2016,8,20000,5685,14315,111.465836091104,"08",2016-08-01
"Rhode Island","2016-09",2016,9,21000,6861,14139,101.496715839345,"09",2016-09-01
"Rhode Island","2017-01",2017,1,18000,6234,11766,97.1032433770735,"01",2017-01-01
"Rhode Island","2017-10",2017,10,22000,5713,16287,117.540504456392,"10",2017-10-01
"Rhode Island","2017-11",2017,11,21000,5668,15332,114.984250787461,"11",2017-11-01
"Rhode Island","2017-12",2017,12,20000,4455,15545,127.131465957882,"12",2017-12-01
"Rhode Island","2017-02",2017,2,19000,7504,11496,86.7491699366133,"02",2017-02-01
"Rhode Island","2017-03",2017,3,20000,9021,10979,75.6624513283484,"03",2017-03-01
"Rhode Island","2017-04",2017,4,24000,7662,16338,103.202577221906,"04",2017-04-01
"Rhode Island","2017-05",2017,5,23000,7461,15539,102.02554085552,"05",2017-05-01
"Rhode Island","2017-06",2017,6,24000,7165,16835,108.037862987326,"06",2017-06-01
"Rhode Island","2017-07",2017,7,21000,8310,12690,86.5916069600819,"07",2017-07-01
"Rhode Island","2017-08",2017,8,22000,7044,14956,102.988569067622,"08",2017-08-01
"Rhode Island","2017-09",2017,9,23000,7172,15828,104.918467453268,"09",2017-09-01
"Rhode Island","2018-01",2018,1,19000,5413,13587,111.309548191537,"01",2018-01-01
"Rhode Island","2018-10",2018,10,26000,6674,19326,118.295892758768,"10",2018-10-01
"Rhode Island","2018-11",2018,11,25000,6063,18937,121.926407623217,"11",2018-11-01
"Rhode Island","2018-12",2018,12,23000,6139,16861,115.728062047428,"12",2018-12-01
"Rhode Island","2018-02",2018,2,21000,7030,13970,99.6789154477346,"02",2018-02-01
"Rhode Island","2018-03",2018,3,22000,8932,13068,84.4950213371266,"03",2018-03-01
"Rhode Island","2018-04",2018,4,24000,7702,16298,102.82001135575,"04",2018-04-01
"Rhode Island","2018-05",2018,5,25000,8849,16151,95.4297025022896,"05",2018-05-01
"Rhode Island","2018-06",2018,6,25000,6932,18068,113.165476637855,"06",2018-06-01
"Rhode Island","2018-07",2018,7,25000,8326,16674,100.066014523195,"07",2018-07-01
"Rhode Island","2018-08",2018,8,25000,7109,17891,111.439160360024,"08",2018-08-01
"Rhode Island","2018-09",2018,9,27000,6626,20374,121.180039255338,"09",2018-09-01
"Rhode Island","2019-01",2019,1,23000,5540,17460,122.354590049054,"01",2019-01-01
"Rhode Island","2019-10",2019,10,28000,10562,17438,90.4413671490068,"10",2019-10-01
"Rhode Island","2019-11",2019,11,25000,10216,14784,83.9618355293049,"11",2019-11-01
"Rhode Island","2019-12",2019,12,22000,8940,13060,84.4214608920491,"12",2019-12-01
"Rhode Island","2019-02",2019,2,24000,5525,18475,125.148179508891,"02",2019-02-01
"Rhode Island","2019-03",2019,3,25000,7576,17424,106.974459724951,"03",2019-03-01
"Rhode Island","2019-04",2019,4,25000,6999,18001,112.509765930185,"04",2019-04-01
"Rhode Island","2019-05",2019,5,26000,8771,17229,99.0998245664491,"05",2019-05-01
"Rhode Island","2019-06",2019,6,25000,6962,18038,112.87153494775,"06",2019-06-01
"Rhode Island","2019-07",2019,7,26000,7053,18947,114.646174326082,"07",2019-07-01
"Rhode Island","2019-08",2019,8,27000,9224,17776,98.1448763250883,"08",2019-08-01
"Rhode Island","2019-09",2019,9,28000,10104,17896,93.9323955490237,"09",2019-09-01
"South Carolina","2010-01",2010,1,42000,4098,37902,164.440973578029,"01",2010-01-01
"South Carolina","2010-10",2010,10,50000,13361,36639,115.651583781822,"10",2010-10-01
"South Carolina","2010-11",2010,11,47000,11231,35769,122.852089093438,"11",2010-11-01
"South Carolina","2010-12",2010,12,45000,13546,31454,107.450551702934,"12",2010-12-01
"South Carolina","2010-02",2010,2,43000,9276,33724,129.022878567603,"02",2010-02-01
"South Carolina","2010-03",2010,3,43000,10656,32344,120.560608319666,"03",2010-03-01
"South Carolina","2010-04",2010,4,41000,10670,30330,117.398877491775,"04",2010-04-01
"South Carolina","2010-05",2010,5,41000,14593,26407,95.0011692119511,"05",2010-05-01
"South Carolina","2010-06",2010,6,42000,15770,26230,90.8083780508915,"06",2010-06-01
"South Carolina","2010-07",2010,7,43000,15185,27815,95.6088338918965,"07",2010-07-01
"South Carolina","2010-08",2010,8,47000,14766,32234,104.374575008905,"08",2010-08-01
"South Carolina","2010-09",2010,9,48000,13882,34118,110.267929284768,"09",2010-09-01
"South Carolina","2011-01",2011,1,41000,14529,26471,95.3411730807326,"01",2011-01-01
"South Carolina","2011-10",2011,10,52000,15981,36019,105.9678439564,"10",2011-10-01
"South Carolina","2011-11",2011,11,52000,13907,38093,115.596218914531,"11",2011-11-01
"South Carolina","2011-12",2011,12,49000,13437,35563,113.916427759181,"12",2011-12-01
"South Carolina","2011-02",2011,2,42000,13002,28998,105.443438420421,"02",2011-02-01
"South Carolina","2011-03",2011,3,46000,17769,28231,88.5414543116561,"03",2011-03-01
"South Carolina","2011-04",2011,4,49000,15424,33576,104.234446790016,"04",2011-04-01
"South Carolina","2011-05",2011,5,50000,18565,31435,91.6940129803836,"05",2011-05-01
"South Carolina","2011-06",2011,6,49000,16384,32616,99.7675272237856,"06",2011-06-01
"South Carolina","2011-07",2011,7,50000,16368,33632,101.350048216008,"07",2011-07-01
"South Carolina","2011-08",2011,8,51000,15494,35506,106.794598008843,"08",2011-08-01
"South Carolina","2011-09",2011,9,52000,16011,35989,105.832879975298,"09",2011-09-01
"South Carolina","2012-01",2012,1,50000,16320,33680,101.568154402895,"01",2012-01-01
"South Carolina","2012-10",2012,10,53000,14853,38147,112.4401279236,"10",2012-10-01
"South Carolina","2012-11",2012,11,54000,11768,42232,128.427198637635,"11",2012-11-01
"South Carolina","2012-12",2012,12,53000,12442,40558,123.950979493292,"12",2012-12-01
"South Carolina","2012-02",2012,2,51000,16215,34785,103.503682213792,"02",2012-02-01
"South Carolina","2012-03",2012,3,56000,17625,38375,104.244482173175,"03",2012-03-01
"South Carolina","2012-04",2012,4,58000,14861,43139,118.414515309974,"04",2012-04-01
"South Carolina","2012-05",2012,5,60000,18737,41263,104.812222970141,"05",2012-05-01
"South Carolina","2012-06",2012,6,59000,13587,45413,125.127088872663,"06",2012-06-01
"South Carolina","2012-07",2012,7,54000,11966,42034,127.441409210806,"07",2012-07-01
"South Carolina","2012-08",2012,8,53000,11612,41388,128.112424936544,"08",2012-08-01
"South Carolina","2012-09",2012,9,50000,12428,37572,120.369065163068,"09",2012-09-01
"South Carolina","2013-01",2013,1,55000,19723,35277,94.4207272191962,"01",2013-01-01
"South Carolina","2013-10",2013,10,58000,21902,36098,90.3556857150009,"10",2013-10-01
"South Carolina","2013-11",2013,11,57000,20700,36300,93.4362934362934,"11",2013-11-01
"South Carolina","2013-12",2013,12,55000,20414,34586,91.7230222505105,"12",2013-12-01
"South Carolina","2013-02",2013,2,55000,15391,39609,112.539955392025,"02",2013-02-01
"South Carolina","2013-03",2013,3,59000,13813,45187,124.117945971186,"03",2013-03-01
"South Carolina","2013-04",2013,4,61000,10800,50200,139.83286908078,"04",2013-04-01
"South Carolina","2013-05",2013,5,65000,11962,53038,137.829058496401,"05",2013-05-01
"South Carolina","2013-06",2013,6,65000,13338,51662,131.895121141719,"06",2013-06-01
"South Carolina","2013-07",2013,7,62000,21565,40435,96.7749655956441,"07",2013-07-01
"South Carolina","2013-08",2013,8,58000,22647,35353,87.6734410455442,"08",2013-08-01
"South Carolina","2013-09",2013,9,56000,21563,34437,88.797493650323,"09",2013-09-01
"South Carolina","2014-01",2014,1,57000,27085,29915,71.1541892132961,"01",2014-01-01
"South Carolina","2014-10",2014,10,80000,20320,59680,118.979266347687,"10",2014-10-01
"South Carolina","2014-11",2014,11,77000,16057,60943,130.979937027843,"11",2014-11-01
"South Carolina","2014-12",2014,12,73000,15951,57049,128.270620903644,"12",2014-12-01
"South Carolina","2014-02",2014,2,61000,23459,37541,88.8975716027895,"02",2014-02-01
"South Carolina","2014-03",2014,3,69000,30622,38378,77.0472385617635,"03",2014-03-01
"South Carolina","2014-04",2014,4,73000,31674,41326,78.9613466572406,"04",2014-04-01
"South Carolina","2014-05",2014,5,76000,28003,47997,92.299260598252,"05",2014-05-01
"South Carolina","2014-06",2014,6,79000,26573,52427,99.3189546569672,"06",2014-06-01
"South Carolina","2014-07",2014,7,78000,19908,58092,118.666503247947,"07",2014-07-01
"South Carolina","2014-08",2014,8,78000,21401,56599,113.880142050885,"08",2014-08-01
"South Carolina","2014-09",2014,9,77000,21751,55249,111.895575741005,"09",2014-09-01
"South Carolina","2015-01",2015,1,74000,18095,55905,121.40724252131,"01",2015-01-01
"South Carolina","2015-10",2015,10,85000,19888,65112,124.155289451606,"10",2015-10-01
"South Carolina","2015-11",2015,11,84000,15970,68030,136.100830249075,"11",2015-11-01
"South Carolina","2015-12",2015,12,81000,17018,63982,130.551531351384,"12",2015-12-01
"South Carolina","2015-02",2015,2,80000,16141,63859,132.844468020928,"02",2015-02-01
"South Carolina","2015-03",2015,3,81000,16958,64042,130.753996610792,"03",2015-03-01
"South Carolina","2015-04",2015,4,87000,19765,67235,125.949515290591,"04",2015-04-01
