"","state","year","per_diff","11","13","15","17","19","21","23","25","27","29","31","33","35","37","39","41","43","45","47","49","51","53","55","<NA>"
"96","Florida",2015,110.856114261209,0.1088,0.0696,0.0938,0.0217,0.0061,0.0105,0.0085,0.02,0.0198,0.1724,0.0253,0.0122,0.0417,0.0126,0.0166,0.1247,0.116,4e-04,0.0096,0.0317,0.0164,0.0339,6e-04,0.0269
"97","Florida",2016,112.266242545416,0.1068,0.0668,0.081,0.0211,0.0063,0.0103,0.0074,0.016,0.0185,0.1675,0.0233,0.0129,0.0537,0.0127,0.0136,0.1309,0.1184,4e-04,0.011,0.0342,0.0181,0.0417,5e-04,0.0267
"98","Florida",2017,113.270485859318,0.1027,0.0681,0.0855,0.0222,0.0061,0.0099,0.0067,0.0178,0.0185,0.168,0.0257,0.0142,0.056,0.0137,0.0148,0.1198,0.1209,5e-04,0.011,0.0314,0.0194,0.04,7e-04,0.0266
"99","Florida",2018,111.113694331701,0.1048,0.0648,0.0903,0.023,0.0063,0.0104,0.0079,0.0237,0.0189,0.1229,0.0242,0.0139,0.0541,0.0192,0.0247,0.122,0.1213,6e-04,0.0141,0.0363,0.0214,0.0457,7e-04,0.0287
"100","Florida",2019,93.3000911251458,0.1007,0.0655,0.1,0.0249,0.0061,0.0111,0.0087,0.0222,0.0197,0.1092,0.0242,0.0149,0.0594,0.0216,0.0243,0.1183,0.1203,8e-04,0.0152,0.0382,0.0215,0.0439,8e-04,0.0286
"101","Georgia",2010,99.8969778367503,0.1332,0.0713,0.1755,0.0271,0.0071,0.011,0.0111,0.0201,0.0257,0.1194,0.0203,0.0075,0.0176,0.0071,0.0126,0.1299,0.0871,3e-04,0.0074,0.0345,0.0161,0.0365,4e-04,0.0213
"102","Georgia",2011,74.6554477756323,0.1386,0.075,0.1664,0.0294,0.0063,0.0088,0.0118,0.0208,0.0215,0.1005,0.0177,0.007,0.0213,0.0095,0.0153,0.1327,0.0923,4e-04,0.0098,0.0347,0.021,0.038,7e-04,0.0206
"103","Georgia",2012,85.1200727547772,0.1232,0.0714,0.1498,0.0297,0.0067,0.0093,0.015,0.0273,0.022,0.0984,0.0191,0.009,0.0291,0.0134,0.0202,0.1143,0.0941,8e-04,0.0133,0.0381,0.0266,0.0459,7e-04,0.0226
"104","Georgia",2013,85.8754642787657,0.1239,0.0664,0.1263,0.027,0.0059,0.0079,0.0124,0.0278,0.0248,0.0937,0.0159,0.0088,0.0429,0.0116,0.027,0.1349,0.0958,6e-04,0.0109,0.0339,0.0247,0.0497,9e-04,0.0265
"105","Georgia",2014,95.7316993002886,0.1203,0.0648,0.1269,0.0274,0.0066,0.0084,0.0092,0.0254,0.0229,0.0998,0.0164,0.0094,0.0458,0.0122,0.0291,0.1337,0.0952,5e-04,0.0085,0.0313,0.0261,0.0527,9e-04,0.0266
"106","Georgia",2015,110.337584120038,0.119,0.0731,0.1451,0.0283,0.0065,0.0075,0.0076,0.0212,0.0206,0.1338,0.0176,0.0125,0.0305,0.0096,0.0136,0.1206,0.0892,6e-04,0.0067,0.0313,0.0203,0.0615,8e-04,0.0225
"107","Georgia",2016,105.342519173274,0.1157,0.0675,0.1129,0.0263,0.0067,0.0072,0.0069,0.0184,0.0192,0.1385,0.0172,0.0113,0.0413,0.0105,0.0093,0.1217,0.0927,7e-04,0.008,0.0337,0.0225,0.0863,8e-04,0.0247
"108","Georgia",2017,108.138837613498,0.1071,0.0641,0.1107,0.0254,0.0064,0.0077,0.0046,0.0181,0.0205,0.1584,0.0185,0.0097,0.044,0.0106,0.0102,0.1086,0.095,6e-04,0.0083,0.0318,0.0228,0.092,9e-04,0.024
"109","Georgia",2018,110.473147788935,0.114,0.0661,0.1309,0.0254,0.0063,0.0086,0.0053,0.0248,0.0205,0.1258,0.0177,0.0109,0.04,0.0143,0.0181,0.1054,0.0956,7e-04,0.0099,0.0341,0.0248,0.0738,6e-04,0.0263
"110","Georgia",2019,93.4843204654321,0.1112,0.0674,0.135,0.0292,0.0064,0.0097,0.0056,0.0221,0.0208,0.1203,0.02,0.0102,0.0416,0.0161,0.016,0.1016,0.0946,0.001,0.0104,0.0358,0.0251,0.0719,0.001,0.0271
"111","Hawaii",2010,102.865215745298,0.106,0.0636,0.078,0.0286,0.012,0.0139,0.0065,0.0312,0.02,0.143,0.0275,0.0142,0.0381,0.0182,0.0216,0.1266,0.1315,7e-04,0.0108,0.0305,0.0131,0.0319,9e-04,0.0316
"112","Hawaii",2011,82.492823487662,0.1113,0.0623,0.0673,0.0226,0.0094,0.0117,0.0047,0.0277,0.0225,0.1036,0.0258,0.0113,0.0501,0.0208,0.0319,0.1598,0.1305,9e-04,0.0145,0.0321,0.0141,0.0363,0.0011,0.0276
"113","Hawaii",2012,69.9412480813,0.0964,0.056,0.0621,0.023,0.0073,0.0122,0.0062,0.0336,0.0248,0.0831,0.0268,0.0119,0.0641,0.0254,0.0358,0.1459,0.1394,0.0013,0.0179,0.0353,0.0165,0.0438,0.0014,0.0298
"114","Hawaii",2013,101.066528176064,0.1047,0.0628,0.0652,0.0235,0.0097,0.0132,0.0101,0.0275,0.0258,0.0898,0.0188,0.0141,0.0568,0.0219,0.0345,0.1556,0.1386,7e-04,0.0098,0.0344,0.0121,0.0354,0.0024,0.0325
"115","Hawaii",2014,98.5629080302415,0.0958,0.0599,0.0616,0.0214,0.0111,0.013,0.0058,0.0274,0.0251,0.0831,0.0193,0.0186,0.0581,0.0228,0.0516,0.1577,0.1288,6e-04,0.0105,0.0365,0.0142,0.045,0.0024,0.0295
"116","Hawaii",2015,119.952877233144,0.1087,0.0587,0.0677,0.0223,0.0097,0.0143,0.0037,0.0332,0.021,0.1275,0.0192,0.0206,0.0547,0.0212,0.0244,0.1404,0.127,9e-04,0.011,0.035,0.0115,0.0371,0.0023,0.0279
"117","Hawaii",2016,117.804908071573,0.1006,0.0542,0.0666,0.0185,0.0099,0.012,0.0032,0.031,0.0176,0.1546,0.0176,0.0231,0.0491,0.0188,0.0202,0.1677,0.1151,4e-04,0.0076,0.0358,0.0097,0.0341,0.0023,0.0303
"118","Hawaii",2017,118.537951125593,0.1004,0.0604,0.058,0.0171,0.0091,0.0103,0.0023,0.0256,0.0178,0.2153,0.0193,0.0204,0.0498,0.0213,0.0207,0.1162,0.1279,5e-04,0.0077,0.0292,0.0104,0.0306,0.0023,0.0274
"119","Hawaii",2018,99.9062792877226,0.0978,0.0584,0.0604,0.0191,0.0083,0.0148,0.0038,0.0272,0.0186,0.1363,0.0188,0.0214,0.067,0.0251,0.0366,0.1304,0.1233,7e-04,0.0112,0.0333,0.0156,0.0394,0.002,0.0307
"120","Hawaii",2019,97.7137113703737,0.1013,0.0627,0.0584,0.021,0.0093,0.0161,0.0042,0.025,0.0191,0.1092,0.0187,0.0226,0.0769,0.0251,0.0316,0.1326,0.1237,0.001,0.0112,0.0357,0.017,0.0408,0.003,0.0338
"121","Idaho",2010,123.292055382041,0.1056,0.0426,0.0656,0.0349,0.0089,0.0138,0.0086,0.0273,0.0264,0.151,0.0322,0.0081,0.0279,0.0159,0.0373,0.1579,0.1006,0.0015,0.0151,0.0391,0.0218,0.0376,0.0011,0.019
"122","Idaho",2011,104.856433888692,0.1003,0.0448,0.0676,0.036,0.0142,0.0181,0.006,0.029,0.0217,0.1262,0.032,0.0118,0.0295,0.0215,0.0262,0.1335,0.1041,0.0031,0.0228,0.0467,0.0287,0.0542,5e-04,0.0215
"123","Idaho",2012,82.9907197499839,0.0901,0.0429,0.0581,0.0283,0.0142,0.0191,0.0057,0.0341,0.0243,0.1203,0.0283,0.0124,0.0363,0.0255,0.0278,0.1113,0.1179,0.0044,0.0281,0.0451,0.0354,0.0635,0.0018,0.0255
"124","Idaho",2013,85.3317530343935,0.088,0.0426,0.0495,0.0244,0.0134,0.0154,0.0066,0.0404,0.0272,0.0927,0.0255,0.0113,0.0478,0.025,0.0361,0.1213,0.1294,0.0034,0.0259,0.0451,0.0355,0.0651,0.0019,0.0263
"125","Idaho",2014,94.0946421587798,0.0835,0.0398,0.0507,0.0227,0.0167,0.0168,0.0047,0.0426,0.027,0.0984,0.028,0.0106,0.0484,0.0267,0.033,0.1233,0.1208,0.0037,0.0247,0.0415,0.0359,0.0731,0.0029,0.0246
"126","Idaho",2015,114.966298606049,0.0895,0.0452,0.0564,0.0275,0.0173,0.0171,0.0033,0.0456,0.0251,0.1339,0.0286,0.0137,0.0349,0.0201,0.0185,0.1179,0.1203,0.0041,0.0194,0.0372,0.0282,0.0695,0.0028,0.0238
"127","Idaho",2016,114.268907528816,0.0855,0.044,0.0539,0.0247,0.0183,0.0169,0.0036,0.0461,0.023,0.1565,0.0262,0.0121,0.038,0.016,0.0147,0.1264,0.1122,0.0027,0.0149,0.031,0.0301,0.0757,0.0023,0.0252
"128","Idaho",2017,121.701443188419,0.0877,0.0426,0.0547,0.0287,0.0137,0.0124,0.0023,0.0395,0.0215,0.1958,0.0243,0.009,0.0369,0.0134,0.012,0.1266,0.0984,0.0018,0.013,0.028,0.0285,0.0864,0.0032,0.0197
"129","Idaho",2018,125.393632915757,0.0848,0.0462,0.0661,0.0302,0.0142,0.0126,0.0032,0.0478,0.0242,0.1672,0.0227,0.0088,0.038,0.0183,0.021,0.1163,0.094,0.0015,0.0177,0.0331,0.024,0.0834,0.0018,0.0229
"130","Idaho",2019,112.448063819179,0.0897,0.0496,0.0599,0.0289,0.0139,0.0156,0.005,0.0397,0.0231,0.1112,0.0241,0.011,0.0516,0.0243,0.0247,0.113,0.1085,0.0037,0.023,0.0372,0.0305,0.0825,0.0024,0.0268
"131","Illinois",2010,98.3619300961363,0.1529,0.0854,0.1762,0.0297,0.009,0.0093,0.011,0.0167,0.026,0.0978,0.0182,0.0066,0.0167,0.0068,0.0127,0.1299,0.0884,3e-04,0.005,0.025,0.0191,0.0328,2e-04,0.0243
"132","Illinois",2011,96.6715711261633,0.1565,0.0895,0.163,0.0335,0.0084,0.0098,0.0128,0.0187,0.0237,0.0938,0.0173,0.0062,0.0167,0.0066,0.0148,0.1313,0.089,2e-04,0.0048,0.0229,0.0232,0.0336,2e-04,0.0234
"133","Illinois",2012,107.185682476017,0.144,0.0918,0.1651,0.0356,0.0097,0.0103,0.0176,0.0239,0.0233,0.0879,0.0186,0.0066,0.0208,0.008,0.0183,0.1148,0.0913,4e-04,0.0057,0.0237,0.0235,0.0329,4e-04,0.0258
"134","Illinois",2013,79.0982730151358,0.1302,0.0765,0.1226,0.026,0.0081,0.0111,0.0153,0.0334,0.0284,0.0789,0.0173,0.0078,0.041,0.0093,0.0353,0.1339,0.0965,6e-04,0.0062,0.0239,0.0238,0.045,4e-04,0.0284
"135","Illinois",2014,81.4686762573648,0.1176,0.0696,0.1097,0.0272,0.0091,0.0118,0.0123,0.0296,0.0261,0.0819,0.0158,0.0082,0.0484,0.0107,0.0398,0.1287,0.0935,5e-04,0.0055,0.0243,0.0261,0.0761,5e-04,0.027
"136","Illinois",2015,97.4118663807192,0.1298,0.085,0.1334,0.029,0.0091,0.0109,0.0084,0.024,0.0229,0.103,0.0161,0.0092,0.0295,0.008,0.0123,0.1237,0.0936,4e-04,0.0049,0.0249,0.0208,0.0756,4e-04,0.025
"137","Illinois",2016,89.9672558162394,0.1171,0.0767,0.1018,0.0234,0.0092,0.01,0.0076,0.0227,0.0199,0.1061,0.0174,0.0097,0.0377,0.0086,0.0107,0.1266,0.0918,4e-04,0.005,0.0248,0.025,0.1227,4e-04,0.0247
"138","Illinois",2017,101.867716222682,0.1133,0.0767,0.104,0.024,0.0089,0.0103,0.0063,0.0181,0.0196,0.1214,0.0181,0.0091,0.0363,0.009,0.0115,0.1182,0.0958,5e-04,0.0051,0.0219,0.0251,0.1212,5e-04,0.0251
"139","Illinois",2018,98.3852722426137,0.1145,0.0719,0.1142,0.024,0.0084,0.0108,0.0067,0.0309,0.0201,0.0945,0.0192,0.0092,0.0376,0.0133,0.0236,0.1101,0.0972,5e-04,0.0061,0.0241,0.028,0.1072,5e-04,0.0275
"140","Illinois",2019,91.0964892716284,0.1168,0.0729,0.1045,0.0224,0.0085,0.0128,0.007,0.0283,0.0223,0.0917,0.0203,0.0105,0.0477,0.0151,0.0222,0.1135,0.1021,7e-04,0.0067,0.0259,0.0273,0.0911,8e-04,0.0289
"141","Indiana",2010,108.984047019312,0.1282,0.0583,0.083,0.0414,0.0085,0.0097,0.0067,0.0204,0.023,0.1305,0.0278,0.0069,0.0252,0.0114,0.0173,0.1481,0.1011,4e-04,0.0091,0.0383,0.0256,0.0557,4e-04,0.0229
"142","Indiana",2011,110.506826363043,0.1402,0.0604,0.0821,0.0506,0.0078,0.0099,0.0053,0.0209,0.0182,0.1225,0.0231,0.0069,0.0218,0.0104,0.0127,0.1424,0.0974,4e-04,0.0092,0.0357,0.033,0.0672,5e-04,0.0214
"143","Indiana",2012,122.203874501591,0.1265,0.0577,0.0881,0.0575,0.0105,0.0111,0.0079,0.0295,0.0216,0.1154,0.0199,0.0076,0.0291,0.0148,0.0201,0.124,0.0919,6e-04,0.0107,0.0354,0.0352,0.0606,7e-04,0.0237
"144","Indiana",2013,88.9661624384732,0.1072,0.0535,0.0731,0.0387,0.008,0.0099,0.0081,0.0263,0.0356,0.0915,0.0227,0.0076,0.0523,0.014,0.0304,0.1395,0.104,9e-04,0.0114,0.0352,0.0352,0.0669,8e-04,0.0271
"145","Indiana",2014,94.7912998915798,0.0993,0.0449,0.0581,0.0339,0.0088,0.0106,0.0045,0.0239,0.0254,0.0992,0.0265,0.0084,0.0597,0.0149,0.0318,0.1398,0.1077,7e-04,0.0099,0.0362,0.0389,0.089,0.001,0.0268
"146","Indiana",2015,112.85661166032,0.1021,0.0523,0.0673,0.0348,0.009,0.0111,0.003,0.0207,0.0202,0.1388,0.0289,0.0105,0.0383,0.0112,0.0146,0.1294,0.1016,7e-04,0.0083,0.0373,0.0299,0.1075,9e-04,0.0217
"147","Indiana",2016,101.702463903455,0.0952,0.0473,0.0521,0.0296,0.0079,0.0102,0.0023,0.0159,0.0179,0.1401,0.029,0.0092,0.0424,0.011,0.0115,0.126,0.0955,5e-04,0.0103,0.0353,0.0345,0.1516,8e-04,0.0236
"148","Indiana",2017,115.615364701615,0.0923,0.0468,0.0538,0.0319,0.008,0.0098,0.0024,0.0171,0.0173,0.1632,0.0274,0.0078,0.0372,0.0117,0.0115,0.1119,0.0964,5e-04,0.0105,0.0311,0.0379,0.1507,0.001,0.0219
"149","Indiana",2018,120.653382909079,0.0959,0.0489,0.0607,0.0313,0.0088,0.0108,0.0032,0.0246,0.0187,0.1354,0.0261,0.0098,0.0421,0.0191,0.0215,0.1087,0.0998,8e-04,0.0127,0.0396,0.0386,0.116,6e-04,0.0263
"150","Indiana",2019,102.988547624553,0.0956,0.0494,0.059,0.0272,0.0078,0.0116,0.0038,0.0215,0.0184,0.1271,0.0258,0.0109,0.0527,0.0219,0.0205,0.1099,0.0976,9e-04,0.0132,0.0417,0.0368,0.1192,0.0012,0.0263
"151","Iowa",2010,98.5744840924399,0.1046,0.0504,0.1024,0.0308,0.0099,0.0112,0.0046,0.0218,0.0257,0.1268,0.0264,0.0098,0.0262,0.0157,0.0148,0.1296,0.1068,0.0013,0.0155,0.0423,0.0322,0.0649,7e-04,0.0256
"152","Iowa",2011,85.5823201997824,0.1046,0.0494,0.0894,0.0367,0.0094,0.0118,0.0042,0.0282,0.0241,0.1107,0.0278,0.0089,0.0274,0.0177,0.0138,0.1183,0.1083,0.0017,0.0192,0.0434,0.044,0.0748,8e-04,0.0255
"153","Iowa",2012,89.9524910849578,0.1012,0.0547,0.094,0.0397,0.0122,0.0138,0.0047,0.0265,0.026,0.1075,0.0258,0.0096,0.0287,0.0185,0.0164,0.1018,0.1113,0.0015,0.0187,0.0421,0.047,0.0706,9e-04,0.0271
"154","Iowa",2013,79.6015423837811,0.1004,0.0526,0.076,0.0365,0.0095,0.0126,0.0049,0.0253,0.0289,0.0963,0.0249,0.0097,0.0446,0.0173,0.0248,0.117,0.1076,0.0018,0.0186,0.0404,0.0404,0.0756,0.0012,0.0333
"155","Iowa",2014,68.4294917911453,0.0881,0.0465,0.0708,0.0319,0.0093,0.0127,0.0042,0.0279,0.0314,0.0938,0.0243,0.0082,0.0557,0.0185,0.0274,0.1197,0.1069,0.0017,0.0166,0.038,0.046,0.09,0.0012,0.0292
"156","Iowa",2015,85.3003849783145,0.088,0.0597,0.078,0.0318,0.0087,0.0142,0.004,0.0224,0.0261,0.1355,0.0288,0.0106,0.0336,0.0142,0.0144,0.1063,0.1081,0.0016,0.0127,0.039,0.0396,0.0931,0.001,0.0287
"157","Iowa",2016,71.7326028197542,0.0807,0.0536,0.0625,0.0255,0.0077,0.0126,0.0029,0.0207,0.0227,0.1266,0.0233,0.0122,0.0358,0.0133,0.0115,0.1271,0.1102,0.0021,0.0149,0.034,0.0371,0.1342,8e-04,0.0278
"158","Iowa",2017,81.2384909843719,0.0789,0.059,0.0648,0.0282,0.0075,0.0105,0.0028,0.0184,0.0211,0.133,0.0216,0.0135,0.0385,0.0136,0.0109,0.116,0.1011,0.0025,0.0147,0.033,0.0412,0.1404,0.001,0.0278
"159","Iowa",2018,94.5245559848552,0.084,0.055,0.0759,0.0344,0.008,0.0105,0.0042,0.0182,0.0221,0.131,0.0245,0.0125,0.0413,0.0156,0.0163,0.105,0.0979,0.0021,0.0172,0.0398,0.0442,0.1077,7e-04,0.0319
"160","Iowa",2019,101.989283179054,0.0803,0.0525,0.0694,0.0296,0.0079,0.0111,0.0041,0.0186,0.0224,0.1118,0.0251,0.0112,0.0447,0.0181,0.0156,0.1069,0.0979,0.0016,0.0166,0.039,0.0378,0.1497,0.0016,0.0264
"161","Kansas",2010,95.5567528340682,0.1146,0.054,0.0882,0.0363,0.0091,0.0126,0.0057,0.0204,0.0209,0.1597,0.031,0.0116,0.0206,0.0131,0.0137,0.1222,0.1095,0.0013,0.0137,0.0409,0.0274,0.0472,8e-04,0.0256
"162","Kansas",2011,82.561272023943,0.1255,0.0696,0.1322,0.0471,0.01,0.0092,0.0053,0.0256,0.0198,0.1154,0.0229,0.009,0.0171,0.0089,0.0103,0.1175,0.1157,6e-04,0.0096,0.0339,0.0302,0.0432,0.001,0.0204
"163","Kansas",2012,101.583312390048,0.1203,0.0646,0.1041,0.0429,0.0119,0.0147,0.0076,0.0396,0.0209,0.1283,0.0226,0.0119,0.0182,0.011,0.0138,0.1074,0.111,6e-04,0.0103,0.0368,0.0304,0.0447,0.0016,0.0248
"164","Kansas",2013,75.011884214254,0.1108,0.0552,0.0804,0.0343,0.0086,0.0121,0.0075,0.0376,0.0324,0.095,0.0226,0.0112,0.0416,0.0131,0.0256,0.1232,0.113,0.0013,0.0136,0.0379,0.0334,0.0584,0.0016,0.0297
"165","Kansas",2014,83.1159440442751,0.1021,0.0508,0.0716,0.0335,0.0102,0.013,0.0043,0.0401,0.0275,0.1027,0.0207,0.0105,0.047,0.0143,0.0297,0.125,0.1056,0.0012,0.0133,0.0368,0.0376,0.0734,0.0016,0.0274
"166","Kansas",2015,105.863580064173,0.0994,0.0563,0.0815,0.0297,0.0088,0.0134,0.0043,0.041,0.0234,0.1484,0.0249,0.0155,0.0305,0.0117,0.0118,0.115,0.1055,0.0013,0.0134,0.038,0.0287,0.0704,0.002,0.0251
"167","Kansas",2016,89.562282062619,0.0814,0.0449,0.0539,0.0219,0.0079,0.0125,0.0033,0.0323,0.0167,0.1293,0.0215,0.0129,0.0288,0.01,0.009,0.102,0.0933,0.001,0.0116,0.0309,0.0269,0.2215,0.0014,0.0251
"168","Kansas",2017,109.755784537009,0.091,0.049,0.0729,0.0266,0.0077,0.0116,0.0033,0.0366,0.021,0.1676,0.0249,0.0117,0.0353,0.013,0.0095,0.1051,0.1014,8e-04,0.0107,0.0297,0.0323,0.1132,0.0016,0.0235
"169","Kansas",2018,116.268689729851,0.0929,0.0486,0.0627,0.0272,0.0078,0.0127,0.004,0.0336,0.0194,0.1411,0.0234,0.0133,0.0415,0.0184,0.0219,0.1098,0.1033,8e-04,0.0142,0.037,0.0379,0.1004,0.001,0.0268
"170","Kansas",2019,101.730479574261,0.0917,0.0457,0.0591,0.024,0.0079,0.0122,0.0039,0.0319,0.0192,0.1146,0.0246,0.0115,0.0508,0.0213,0.0217,0.11,0.098,0.0014,0.0152,0.0372,0.0343,0.1362,0.0015,0.0262
"171","Kentucky",2010,131.055504890877,0.1127,0.0473,0.0783,0.0266,0.0061,0.0096,0.0053,0.0176,0.0241,0.1639,0.0323,0.0075,0.028,0.0126,0.0171,0.1476,0.1028,6e-04,0.0114,0.042,0.0225,0.0615,5e-04,0.0222
"172","Kentucky",2011,131.229969942473,0.1183,0.05,0.0967,0.033,0.0081,0.011,0.0049,0.0213,0.0196,0.1466,0.0282,0.0098,0.0236,0.0106,0.0158,0.1335,0.1037,9e-04,0.0101,0.0353,0.0289,0.0666,5e-04,0.0231
"173","Kentucky",2012,123.475724639454,0.1134,0.0579,0.0917,0.0369,0.0093,0.0127,0.0075,0.0279,0.02,0.1437,0.0269,0.0103,0.0318,0.0108,0.017,0.1198,0.1095,6e-04,0.0085,0.0319,0.0306,0.0558,8e-04,0.0247
"174","Kentucky",2013,103.916653742996,0.1078,0.0478,0.0615,0.0305,0.0071,0.0102,0.0066,0.0214,0.0237,0.1052,0.0262,0.0088,0.0556,0.0134,0.0274,0.142,0.1172,9e-04,0.0108,0.0337,0.0369,0.0737,0.0012,0.0305
"175","Kentucky",2014,107.827292299525,0.0949,0.0435,0.0596,0.0289,0.0068,0.0111,0.004,0.0189,0.0256,0.1123,0.0271,0.0086,0.0561,0.0138,0.0287,0.1439,0.1234,6e-04,0.0097,0.0314,0.0397,0.0832,0.0012,0.0269
"176","Kentucky",2015,126.341684738947,0.0951,0.0477,0.0611,0.0296,0.0063,0.0117,0.0029,0.0176,0.0213,0.166,0.0323,0.0119,0.0365,0.0124,0.0151,0.1292,0.1072,6e-04,0.0082,0.0315,0.0295,0.1001,0.0011,0.0249
"177","Kentucky",2016,100.329379526439,0.0863,0.0447,0.046,0.0254,0.0058,0.0084,0.0022,0.0142,0.0175,0.1438,0.0256,0.0105,0.0524,0.0137,0.0256,0.1334,0.1004,5e-04,0.0084,0.0308,0.0314,0.1474,0.0011,0.0245
"178","Kentucky",2017,110.312063825476,0.0837,0.0411,0.0483,0.0259,0.0049,0.0081,0.002,0.017,0.0203,0.155,0.0234,0.0099,0.0475,0.0152,0.0176,0.1241,0.1001,6e-04,0.0093,0.0326,0.0334,0.1583,0.001,0.021
"179","Kentucky",2018,105.593853036238,0.0902,0.045,0.0511,0.0268,0.0058,0.0114,0.0033,0.0278,0.0183,0.1363,0.0251,0.0115,0.0519,0.0215,0.0222,0.1159,0.1057,0.0012,0.0136,0.0377,0.0371,0.1137,7e-04,0.0264
"180","Kentucky",2019,90.3117168496626,0.0839,0.0408,0.0478,0.0214,0.0054,0.0115,0.003,0.0254,0.0172,0.1156,0.0261,0.0099,0.0533,0.0217,0.0169,0.1005,0.0901,0.0011,0.0115,0.0343,0.0298,0.207,0.001,0.0247
"181","Louisiana",2010,118.334007628695,0.118,0.0407,0.0378,0.0331,0.0075,0.0092,0.0085,0.0149,0.0244,0.1509,0.0257,0.0106,0.0409,0.015,0.0187,0.1695,0.1038,5e-04,0.0172,0.0497,0.0209,0.0599,6e-04,0.0223
"182","Louisiana",2011,117.249780063612,0.1231,0.0438,0.0415,0.0441,0.0082,0.0125,0.0071,0.0153,0.0164,0.1522,0.0251,0.0119,0.0295,0.0138,0.0148,0.1471,0.1035,0.0011,0.0206,0.0498,0.0294,0.0668,6e-04,0.0216
"183","Louisiana",2012,126.334757447371,0.1161,0.0521,0.0476,0.0519,0.0099,0.0159,0.01,0.0222,0.0183,0.1372,0.0219,0.0137,0.0318,0.0149,0.0176,0.1189,0.1082,0.0011,0.0217,0.0512,0.0356,0.0581,0.0014,0.0225
"184","Louisiana",2013,96.5629287473209,0.1062,0.0434,0.041,0.0448,0.0078,0.0128,0.0094,0.0225,0.0244,0.1025,0.0192,0.013,0.049,0.0149,0.0261,0.149,0.1139,0.0012,0.0221,0.0477,0.0338,0.0643,0.0017,0.0294
"185","Louisiana",2014,102.040611119813,0.0992,0.0383,0.042,0.0377,0.0084,0.0127,0.006,0.0246,0.0228,0.1207,0.0215,0.0128,0.0495,0.0175,0.0287,0.1548,0.1106,8e-04,0.0192,0.0424,0.03,0.0686,0.0016,0.0296
"186","Louisiana",2015,126.343858200264,0.1034,0.0466,0.0494,0.034,0.0089,0.0137,0.0044,0.0233,0.0219,0.1547,0.022,0.0143,0.0397,0.0143,0.015,0.1451,0.1039,9e-04,0.0157,0.0418,0.0214,0.081,0.0015,0.0231
"187","Louisiana",2016,119.631226328168,0.099,0.0444,0.0423,0.0226,0.0085,0.0128,0.0047,0.0192,0.0185,0.1581,0.0229,0.0122,0.0535,0.0159,0.0178,0.1461,0.1047,8e-04,0.0173,0.0389,0.0221,0.0917,0.0012,0.0247
"188","Louisiana",2017,123.78972222298,0.0948,0.0406,0.0393,0.0268,0.0069,0.0106,0.0042,0.0207,0.0191,0.1768,0.0218,0.0124,0.0503,0.0154,0.0138,0.136,0.1017,8e-04,0.0185,0.0414,0.0247,0.0985,0.0018,0.0231
"189","Louisiana",2018,112.515501761,0.0966,0.0425,0.0484,0.029,0.0076,0.012,0.005,0.0293,0.0173,0.156,0.0183,0.013,0.0548,0.0179,0.0255,0.1259,0.093,7e-04,0.0206,0.0447,0.0234,0.0934,0.0012,0.0239
"190","Louisiana",2019,107.86588959191,0.0934,0.046,0.0497,0.0268,0.0071,0.0159,0.005,0.0245,0.0165,0.1376,0.0204,0.014,0.0595,0.02,0.022,0.1181,0.0906,7e-04,0.0195,0.043,0.0236,0.1203,0.0014,0.0243
"191","Maine",2010,105.785308880453,0.1011,0.0471,0.0718,0.0219,0.0085,0.0215,0.0054,0.0422,0.0279,0.2026,0.0368,0.0109,0.0363,0.0154,0.0271,0.1062,0.1027,9e-04,0.0101,0.025,0.0198,0.0364,7e-04,0.0216
"192","Maine",2011,109.631912914289,0.1142,0.0492,0.0819,0.031,0.0078,0.0219,0.0051,0.0479,0.0275,0.1719,0.0323,0.0115,0.0249,0.0139,0.0271,0.1105,0.1068,0.0012,0.0095,0.0246,0.0207,0.038,5e-04,0.0201
"193","Maine",2012,115.902056196568,0.1039,0.0444,0.0748,0.026,0.0086,0.0238,0.0075,0.0697,0.0304,0.1675,0.0273,0.0108,0.0264,0.0157,0.0298,0.1135,0.1011,7e-04,0.0121,0.0251,0.0198,0.0373,8e-04,0.0231
"194","Maine",2013,53.441622026381,0.1044,0.0434,0.052,0.0177,0.0071,0.0319,0.0063,0.0326,0.0276,0.1175,0.0297,0.0117,0.0437,0.0239,0.0411,0.1155,0.1297,9e-04,0.0127,0.0376,0.034,0.053,9e-04,0.0252
"195","Maine",2014,84.0172664465157,0.0984,0.0477,0.0629,0.023,0.007,0.0144,0.0048,0.0195,0.0293,0.1386,0.0355,0.0094,0.0545,0.0161,0.0318,0.1266,0.1179,7e-04,0.0124,0.0284,0.0455,0.0479,4e-04,0.0275
"196","Maine",2015,104.124091047807,0.0954,0.0491,0.0659,0.0179,0.0087,0.0256,0.0039,0.0242,0.02,0.1902,0.0418,0.013,0.0319,0.014,0.0178,0.1119,0.1235,7e-04,0.0126,0.0269,0.024,0.0482,4e-04,0.0323
"197","Maine",2016,111.345340823536,0.0849,0.052,0.0561,0.0163,0.0078,0.019,0.0026,0.0216,0.0189,0.2313,0.0306,0.0108,0.0318,0.0133,0.0138,0.1212,0.1076,9e-04,0.019,0.0237,0.0289,0.0591,5e-04,0.0282
